Date, Timestamp, Ticker, OptionType, Strike, Expiration, OpenPrice, HighPrice, LowPrice, ClosePrice, TotalVolume, TotalQuantity, TotalTradeCount
20150126, 10:52:13.000, AAPL, P, 98.0000, 20150130, 0.14, 0.14, 0.14, 0.14, 0.84, 6, 1
20150126, 10:52:13.000, AAPL, P, 113.0000, 20150130, 2.60, 2.61, 2.60, 2.61, 18.23, 7, 2
20150126, 10:52:13.000, AAPL, C, 119.0000, 20150206, 1.56, 1.56, 1.56, 1.56, 1.56, 1, 1
20150126, 10:52:14.000, AAPL, P, 113.0000, 20150130, 2.60, 2.61, 2.60, 2.61, 28.61, 11, 3
20150126, 10:52:14.000, AAPL, P, 111.0000, 20150130, 1.81, 1.81, 1.81, 1.81, 9.05, 5, 1
20150126, 10:52:14.000, AAPL, P, 108.0000, 20150130, 0.99, 0.99, 0.99, 0.99, 4.95, 5, 1
20150126, 10:52:15.000, AAPL, P, 113.0000, 20150130, 2.60, 2.60, 2.60, 2.60, 2.60, 1, 1
20150126, 10:52:15.000, AAPL, C, 115.0000, 20150130, 2.73, 2.73, 2.73, 2.73, 81.90, 30, 1
20150126, 10:52:16.000, AAPL, C, 125.0000, 20150213, 0.65, 0.65, 0.65, 0.65, 6.50, 10, 1
20150126, 10:52:16.000, AAPL, C, 125.0000, 20150206, 0.49, 0.49, 0.49, 0.49, 2.45, 5, 1
20150126, 10:52:16.000, AAPL, C, 117.0000, 20150130, 1.86, 1.86, 1.86, 1.86, 18.60, 10, 2
20150126, 10:52:16.000, AAPL, C, 115.0000, 20150220, 3.68, 3.68, 3.68, 3.68, 18.40, 5, 2
20150126, 10:52:16.000, AAPL, C, 119.0000, 20150130, 1.20, 1.20, 1.20, 1.20, 13.20, 11, 4
20150126, 10:52:17.000, AAPL, P, 114.0000, 20150306, 4.96, 4.96, 4.96, 4.96, 4.96, 1, 1
20150126, 10:52:17.000, AAPL, C, 112.0000, 20150130, 4.37, 4.37, 4.37, 4.37, 65.55, 15, 1
20150126, 10:52:17.000, AAPL, P, 110.0000, 20150220, 2.68, 2.68, 2.68, 2.68, 26.80, 10, 4
20150126, 10:52:19.000, AAPL, C, 124.0000, 20150130, 0.34, 0.34, 0.34, 0.34, 6.80, 20, 1
20150126, 10:52:19.000, AAPL, C, 120.0000, 20150220, 1.80, 1.80, 1.80, 1.80, 45.00, 25, 2
20150126, 10:52:19.000, AAPL, C, 110.0000, 20150130, 5.65, 5.65, 5.65, 5.65, 28.25, 5, 2
20150126, 10:52:20.000, AAPL, C, 112.0000, 20150206, 4.70, 4.70, 4.70, 4.70, 94.00, 20, 6
20150126, 10:52:20.000, AAPL, P, 90.0000, 20150320, 0.42, 0.42, 0.42, 0.42, 12.60, 30, 3
20150126, 10:52:20.000, AAPL, C, 110.0000, 20150220, 6.50, 6.50, 6.50, 6.50, 45.50, 7, 1
20150126, 10:52:20.000, AAPL, C, 113.0000, 20150130, 3.75, 3.75, 3.75, 3.75, 187.50, 50, 1
20150126, 10:52:20.000, AAPL, C, 117.0000, 20150130, 1.85, 1.85, 1.85, 1.85, 1.85, 1, 1
20150126, 10:52:20.000, AAPL, C, 112.0000, 20150130, 4.35, 4.35, 4.35, 4.35, 130.50, 30, 1
20150126, 10:52:21.000, AAPL, C, 116.0000, 20150130, 2.24, 2.24, 2.24, 2.24, 11.20, 5, 1
20150126, 10:52:23.000, AAPL, C, 110.0000, 20150206, 6.05, 6.05, 6.05, 6.05, 6.05, 1, 1
20150126, 10:52:24.000, AAPL, C, 113.0000, 20150206, 4.14, 4.14, 4.14, 4.14, 4.14, 1, 1
20150126, 10:52:24.000, AAPL, C, 119.0000, 20150130, 1.20, 1.20, 1.20, 1.20, 2.40, 2, 1
20150126, 10:52:24.000, AAPL, C, 110.0000, 20150130, 5.70, 5.70, 5.70, 5.70, 205.20, 36, 2
20150126, 10:52:26.000, AAPL, P, 103.0000, 20150220, 1.01, 1.01, 1.01, 1.01, 1.01, 1, 1
