date,days,rate
20130321,1917,1.083341
20130321,2008,1.154689
20130321,2099,1.225963
20130321,2190,1.29696
20130321,2281,1.366308
20130321,2372,1.434387
20130321,2463,1.500967
20130321,2554,1.566206
20130321,2645,1.629031
20130321,2736,1.689683
20130321,2827,1.748696
20130321,2918,1.806378
20130321,3009,1.861786
20130321,3100,1.915269
20130321,3191,1.96742
20130321,3282,2.01835
20130321,3373,2.067616
20130321,3471,2.118876
20130321,3562,2.165268
20130321,3646,2.207575
20130322,7,0.177778
20130322,14,0.189592
20130322,26,0.201862
20130322,54,0.258834
20130322,89,0.284616
20130322,117,0.298989
20130322,152,0.31184
20130322,180,0.320101
20130322,271,0.340224
20130322,362,0.357869
20130322,453,0.373511
20130322,544,0.389002
20130322,635,0.406583
20130322,726,0.427373
20130322,817,0.451424
20130322,908,0.479276
20130322,999,0.511272
20130322,1090,0.548483
20130322,1181,0.590868
20130322,1279,0.642538
20130322,1370,0.695318
20130322,1454,0.748693
20130322,1552,0.814781
20130322,1643,0.879447
20130322,1734,0.946853
20130322,1825,1.016838
20130322,1916,1.087594
20130322,2007,1.159013
20130322,2098,1.230352
20130322,2189,1.301408
20130322,2280,1.37081
20130322,2371,1.438938
20130322,2462,1.505562
20130322,2553,1.570842
20130322,2644,1.633705
20130322,2735,1.694391
20130322,2826,1.753434
20130322,2917,1.811145
20130322,3008,1.86658
20130322,3099,1.920087
20130322,3190,1.97226
20130322,3281,2.023211
20130322,3372,2.072495
20130322,3470,2.123774
20130322,3561,2.170183
20130322,3645,2.212504
20130325,7,0.177778
20130325,14,0.189592
20130325,23,0.198769
20130325,51,0.256617
20130325,86,0.282139
20130325,114,0.296254
20130325,149,0.308817
20130325,177,0.316895
20130325,268,0.336613
20130325,359,0.35532
20130325,450,0.371582
20130325,541,0.387484
20130325,632,0.405367
20130325,723,0.426396
20130325,814,0.450645
20130325,905,0.478668
20130325,996,0.510816
20130325,1087,0.548167
20130325,1178,0.590685
20130325,1276,0.642103
20130325,1367,0.694692
20130325,1451,0.74792
20130325,1549,0.813866
20130325,1640,0.878421
20130325,1731,0.945998
20130325,1822,1.016141
20130325,1913,1.087041
20130325,2004,1.158592
20130325,2095,1.230051
20130325,2186,1.301218
20130325,2277,1.370719
20130325,2368,1.438744
20130325,2459,1.50527
20130325,2550,1.570278
20130325,2641,1.632885
20130325,2732,1.693331
20130325,2823,1.751985
20130325,2914,1.80933
20130325,3005,1.864419
20130325,3096,1.917598
20130325,3187,1.969461
20130325,3278,2.020118
20130325,3369,2.069123
20130325,3467,2.120116
20130325,3558,2.166272
20130325,3642,2.20837
20130326,7,0.1784
20130326,14,0.190525
20130326,22,0.198036
20130326,50,0.25461
20130326,85,0.281259
20130326,113,0.294462
20130326,148,0.307533
20130326,176,0.315862
20130326,267,0.336006
20130326,358,0.35492
20130326,449,0.371299
20130326,540,0.38813
20130326,631,0.40668
20130326,722,0.42821
20130326,813,0.452852
20130326,904,0.481193
20130326,995,0.513605
20130326,1086,0.550757
20130326,1177,0.593111
20130326,1275,0.644382
20130326,1366,0.696858
20130326,1450,0.749997
20130326,1548,0.815854
20130326,1639,0.880338
20130326,1730,0.947854
20130326,1821,1.017942
20130326,1912,1.088793
20130326,2003,1.160301
20130326,2094,1.23172
20130326,2185,1.30285
20130326,2276,1.372315
20130326,2367,1.440308
20130326,2458,1.506617
20130326,2549,1.571423
20130326,2640,1.633841
20130326,2731,1.694109
20130326,2822,1.752597
20130326,2913,1.809629
20130326,3004,1.864422
20130326,3095,1.917323
20130326,3186,1.968924
20130326,3277,2.019332
20130326,3368,2.068102
20130326,3466,2.118855
20130326,3557,2.164799
20130326,3641,2.206711
20130327,7,0.177778
20130327,14,0.190525
20130327,21,0.197094
20130327,49,0.255361
20130327,84,0.282014
20130327,112,0.297679
20130327,147,0.312487
20130327,175,0.322503
20130327,266,0.343914
20130327,357,0.362157
20130327,448,0.377103
20130327,539,0.392131
20130327,630,0.407938
20130327,721,0.426144
20130327,812,0.447078
20130327,903,0.471953
20130327,994,0.500612
20130327,1085,0.534222
20130327,1176,0.572805
20130327,1274,0.620237
20130327,1365,0.669308
20130327,1449,0.719397
20130327,1547,0.781801
20130327,1638,0.843452
20130327,1729,0.90817
20130327,1820,0.975745
20130327,1911,1.044564
20130327,2002,1.114226
20130327,2093,1.183961
20130327,2184,1.253548
20130327,2275,1.321595
20130327,2366,1.388278
20130327,2457,1.453374
20130327,2548,1.517234
20130327,2639,1.578771
20130327,2730,1.638216
20130327,2821,1.695933
20130327,2912,1.752242
20130327,3003,1.806357
20130327,3094,1.858619
20130327,3185,1.909617
20130327,3276,1.959455
20130327,3367,2.007686
20130327,3465,2.057892
20130327,3556,2.103353
20130327,3640,2.14484
20130328,7,0.177778
20130328,14,0.190525
20130328,20,0.196153
20130328,48,0.253228
20130328,83,0.278962
20130328,111,0.292983
20130328,146,0.306587
20130328,174,0.315164
20130328,265,0.3357
20130328,356,0.353504
20130328,447,0.368183
20130328,538,0.383034
20130328,629,0.399449
20130328,720,0.418754
20130328,811,0.44111
20130328,902,0.467636
20130328,993,0.49811
20130328,1084,0.53366
20130328,1175,0.574277
20130328,1273,0.623578
20130328,1364,0.674148
20130328,1448,0.725455
20130328,1546,0.789435
20130328,1637,0.852382
20130328,1728,0.918261
20130328,1819,0.986881
20130328,1910,1.056406
20130328,2001,1.126709
20130328,2092,1.197029
20130328,2183,1.267153
20130328,2274,1.335692
20130328,2365,1.402828
20130328,2456,1.468344
20130328,2547,1.532593
20130328,2638,1.59449
20130328,2729,1.65427
20130328,2820,1.712302
20130328,2911,1.768904
20130328,3002,1.823293
20130328,3093,1.875812
20130328,3184,1.927053
20130328,3275,1.97712
20130328,3366,2.025567
20130328,3464,2.075991
20130328,3555,2.121644
20130328,3639,2.1633
20130401,7,0.177778
20130401,14,0.190525
20130401,16,0.192504
20130401,44,0.255475
20130401,79,0.279273
20130401,107,0.292409
20130401,142,0.304039
20130401,170,0.312402
20130401,261,0.330683
20130401,352,0.347368
20130401,443,0.36136
20130401,534,0.374897
20130401,625,0.39039
20130401,716,0.409023
20130401,807,0.431446
20130401,898,0.458043
20130401,989,0.488592
20130401,1080,0.523797
20130401,1171,0.563748
20130401,1269,0.612066
20130401,1360,0.661527
20130401,1444,0.711654
20130401,1542,0.774111
20130401,1633,0.835536
20130401,1724,0.900061
20130401,1815,0.967218
20130401,1906,1.035421
20130401,1997,1.104526
20130401,2088,1.173754
20130401,2179,1.243086
20130401,2270,1.310895
20130401,2361,1.377356
20130401,2452,1.442244
20130401,2543,1.505908
20130401,2634,1.567258
20130401,2725,1.626525
20130401,2816,1.684073
20130401,2907,1.740378
20130401,2998,1.794639
20130401,3089,1.847034
20130401,3180,1.898156
20130401,3271,1.94825
20130401,3362,1.99672
20130401,3460,2.047309
20130401,3551,2.093106
20130401,3635,2.134886
20130402,7,0.177778
20130402,14,0.189592
20130402,15,0.19049
20130402,43,0.25459
20130402,78,0.276818
20130402,106,0.288049
20130402,141,0.298328
20130402,169,0.306007
20130402,260,0.32305
20130402,351,0.339135
20130402,442,0.35381
20130402,533,0.368661
20130402,624,0.385089
20130402,715,0.405068
20130402,806,0.428537
20130402,897,0.456486
20130402,988,0.488142
20130402,1079,0.524697
20130402,1170,0.566185
20130402,1268,0.616305
20130402,1359,0.667548
20130402,1443,0.719418
20130402,1541,0.783669
20130402,1632,0.846567
20130402,1723,0.912145
20130402,1814,0.98025
20130402,1905,1.04907
20130402,1996,1.118506
20130402,2087,1.188035
20130402,2178,1.257434
20130402,2269,1.325303
20130402,2360,1.392012
20130402,2451,1.457317
20130402,2542,1.521366
20130402,2633,1.583074
20130402,2724,1.642674
20130402,2815,1.700533
20130402,2906,1.757129
20130402,2997,1.811661
20130402,3088,1.864312
20130402,3179,1.915675
20130402,3270,1.965996
20130402,3361,2.01468
20130402,3459,2.065485
20130402,3550,2.111472
20130402,3634,2.153421
20130403,7,0.173427
20130403,14,0.187461
20130403,42,0.255107
20130403,77,0.275082
20130403,105,0.285531
20130403,140,0.295247
20130403,168,0.301796
20130403,259,0.316825
20130403,350,0.330624
20130403,441,0.342909
20130403,532,0.356188
20130403,623,0.371506
20130403,714,0.390018
20130403,805,0.411784
20130403,896,0.437868
20130403,987,0.468006
20130403,1078,0.502879
20130403,1169,0.542952
20130403,1267,0.591392
20130403,1358,0.640957
20130403,1442,0.69088
20130403,1540,0.752814
20130403,1631,0.81353
20130403,1722,0.877162
20130403,1813,0.943264
20130403,1904,1.010275
20130403,1995,1.078069
20130403,2086,1.146101
20130403,2177,1.214338
20130403,2268,1.281341
20130403,2359,1.347251
20130403,2450,1.412003
20130403,2541,1.475719
20130403,2632,1.53729
20130403,2723,1.59693
20130403,2814,1.654989
20130403,2905,1.711772
20130403,2996,1.766479
20130403,3087,1.819294
20130403,3178,1.870811
20130403,3269,1.921278
20130403,3360,1.970099
20130403,3458,2.021045
20130403,3549,2.067155
20130403,3633,2.10921
20130404,7,0.173427
20130404,13,0.184695
20130404,41,0.254148
20130404,76,0.274828
20130404,104,0.284082
20130404,139,0.292957
20130404,167,0.298229
20130404,258,0.311003
20130404,349,0.32372
20130404,440,0.335365
20130404,531,0.348227
20130404,622,0.362511
20130404,713,0.379612
20130404,804,0.399718
20130404,895,0.42397
20130404,986,0.452153
20130404,1077,0.484979
20130404,1168,0.522541
20130404,1266,0.568295
20130404,1357,0.615379
20130404,1441,0.662999
20130404,1539,0.722249
20130404,1630,0.780483
20130404,1721,0.841631
20130404,1812,0.905502
20130404,1903,0.970257
20130404,1994,1.035772
20130404,2085,1.101725
20130404,2176,1.16806
20130404,2267,1.233313
20130404,2358,1.297609
20130404,2449,1.360866
20130404,2540,1.423196
20130404,2631,1.483476
20130404,2722,1.541911
20130404,2813,1.598843
20130404,2904,1.65457
20130404,2995,1.708285
20130404,3086,1.760166
20130404,3177,1.810802
20130404,3268,1.860437
20130404,3359,1.908471
20130404,3457,1.958618
20130404,3548,2.004023
20130404,3632,2.045458
20130405,7,0.173427
20130405,12,0.182842
20130405,40,0.253552
20130405,75,0.272422
20130405,103,0.281043
20130405,138,0.288182
20130405,166,0.292581
20130405,257,0.303817
20130405,348,0.314474
20130405,439,0.324913
20130405,530,0.336985
20130405,621,0.350714
20130405,712,0.367405
20130405,803,0.386624
20130405,894,0.409661
20130405,985,0.436389
20130405,1076,0.468011
20130405,1167,0.504168
20130405,1265,0.548249
20130405,1356,0.593661
20130405,1440,0.639928
20130405,1538,0.69747
20130405,1629,0.754023
20130405,1720,0.813403
20130405,1811,0.875434
20130405,1902,0.938285
20130405,1993,1.002071
20130405,2084,1.066447
20130405,2175,1.131338
20130405,2266,1.195264
20130405,2357,1.258336
20130405,2448,1.32046
20130405,2539,1.381739
20130405,2630,1.441039
20130405,2721,1.498392
20130405,2812,1.554149
20130405,2903,1.608617
20130405,2994,1.660997
20130405,3085,1.71162
20130405,3176,1.761071
20130405,3267,1.809588
20130405,3358,1.856564
20130405,3456,1.905492
20130405,3547,1.949696
20130405,3631,1.990074
20130408,7,0.174048
20130408,9,0.177499
20130408,37,0.257986
20130408,72,0.275487
20130408,100,0.283508
20130408,135,0.29148
20130408,163,0.296265
20130408,254,0.306314
20130408,345,0.317742
20130408,436,0.328627
20130408,527,0.341001
20130408,618,0.35495
20130408,709,0.372468
20130408,800,0.392911
20130408,891,0.41745
20130408,982,0.445883
20130408,1073,0.478933
20130408,1164,0.516702
20130408,1262,0.563054
20130408,1353,0.61063
20130408,1437,0.658955
20130408,1535,0.719262
20130408,1626,0.778654
20130408,1717,0.840843
20130408,1808,0.905658
20130408,1899,0.971266
20130408,1990,1.037558
20130408,2081,1.104221
20130408,2172,1.171206
20130408,2263,1.237055
20130408,2354,1.302094
20130408,2445,1.366037
20130408,2536,1.429001
20130408,2627,1.489869
20130408,2718,1.548849
20130408,2809,1.606126
20130408,2900,1.662017
20130408,2991,1.71573
20130408,3082,1.767607
20130408,3173,1.818237
20130408,3264,1.867866
20130408,3355,1.915893
20130408,3453,1.965887
20130408,3544,2.011028
20130408,3628,2.05223
20130409,7,0.175292
20130409,8,0.17637
20130409,36,0.259971
20130409,71,0.274243
20130409,99,0.282697
20130409,134,0.289617
20130409,162,0.294754
20130409,253,0.305386
20130409,344,0.317093
20130409,435,0.328139
20130409,526,0.34062
20130409,617,0.354649
20130409,708,0.37223
20130409,799,0.392726
20130409,890,0.417312
20130409,981,0.445786
20130409,1072,0.478875
20130409,1163,0.516681
20130409,1261,0.562679
20130409,1352,0.609975
20130409,1436,0.657782
20130409,1534,0.717235
20130409,1625,0.77593
20130409,1716,0.837497
20130409,1807,0.901753
20130409,1898,0.966859
20130409,1989,1.032694
20130409,2080,1.099161
20130409,2171,1.165966
20130409,2262,1.231853
20130409,2353,1.296926
20130409,2444,1.360901
20130409,2535,1.423894
20130409,2626,1.484962
20130409,2717,1.544128
20130409,2808,1.601578
20130409,2899,1.657631
20130409,2990,1.711496
20130409,3081,1.763514
20130409,3172,1.814278
20130409,3263,1.864033
20130409,3354,1.912178
20130409,3452,1.962291
20130409,3543,2.007538
20130409,3627,2.048832
20130410,7,0.175292
20130410,14,0.183998
20130410,30,0.202055
20130410,35,0.208751
20130410,70,0.248836
20130410,98,0.264636
20130410,133,0.276361
20130410,161,0.283835
20130410,252,0.298452
20130410,343,0.312033
20130410,434,0.324165
20130410,525,0.337359
20130410,616,0.35264
20130410,707,0.371156
20130410,798,0.393532
20130410,889,0.420135
20130410,980,0.451196
20130410,1071,0.486865
20130410,1162,0.527246
20130410,1260,0.575997
20130410,1351,0.625494
20130410,1435,0.675383
20130410,1533,0.737299
20130410,1624,0.798016
20130410,1715,0.861392
20130410,1806,0.927529
20130410,1897,0.994576
20130410,1988,1.062404
20130410,2079,1.130689
20130410,2170,1.199371
20130410,2261,1.266981
20130410,2352,1.333643
20130410,2443,1.399274
20130410,2534,1.463804
20130410,2625,1.526301
20130410,2716,1.5868
20130410,2807,1.645658
20130410,2898,1.703029
20130410,2989,1.758283
20130410,3080,1.811609
20130410,3171,1.863604
20130410,3262,1.91452
20130410,3353,1.963763
20130410,3451,2.014992
20130410,3542,2.06122
20130410,3626,2.103377
20130411,7,0.176535
20130411,14,0.18493
20130411,30,0.201474
20130411,34,0.206881
20130411,69,0.248496
20130411,97,0.263092
20130411,132,0.273972
20130411,160,0.280137
20130411,251,0.294318
20130411,342,0.307689
20130411,433,0.319699
20130411,524,0.332814
20130411,615,0.347294
20130411,706,0.365221
20130411,797,0.386569
20130411,888,0.412359
20130411,979,0.442293
20130411,1070,0.477032
20130411,1161,0.516633
20130411,1259,0.564675
20130411,1350,0.61361
20130411,1434,0.663046
20130411,1532,0.724178
20130411,1623,0.784253
20130411,1714,0.847325
20130411,1805,0.913191
20130411,1896,0.979993
20130411,1987,1.047832
20130411,2078,1.116126
20130411,2169,1.184816
20130411,2260,1.252434
20130411,2351,1.319104
20130411,2442,1.384741
20130411,2533,1.449277
20130411,2624,1.511778
20130411,2715,1.572281
20130411,2806,1.631141
20130411,2897,1.688514
20130411,2988,1.74377
20130411,3079,1.797097
20130411,3170,1.849092
20130411,3261,1.900009
20130411,3352,1.949251
20130411,3450,2.000479
20130411,3541,2.046706
20130411,3625,2.088862
20130412,7,0.177778
20130412,14,0.185552
20130412,30,0.20249
20130412,33,0.206437
20130412,68,0.248893
20130412,96,0.263525
20130412,131,0.275726
20130412,159,0.282513
20130412,187,0.288785
20130412,250,0.302854
20130412,341,0.313987
20130412,432,0.324698
20130412,523,0.336088
20130412,614,0.349355
20130412,705,0.365734
20130412,796,0.384735
20130412,887,0.407627
20130412,978,0.434265
20130412,1069,0.465844
20130412,1160,0.501993
20130412,1258,0.546488
20130412,1349,0.592254
20130412,1433,0.639126
20130412,1531,0.697629
20130412,1622,0.755549
20130412,1713,0.816699
20130412,1804,0.88084
20130412,1895,0.946084
20130412,1986,1.012509
20130412,2077,1.079514
20130412,2168,1.147026
20130412,2259,1.21356
20130412,2350,1.279425
20130412,2441,1.344318
20130412,2532,1.408162
20130412,2623,1.47002
20130412,2714,1.530091
20130412,2805,1.588547
20130412,2896,1.645541
20130412,2987,1.70044
20130412,3078,1.753431
20130412,3169,1.80511
20130412,3260,1.855727
20130412,3351,1.904686
20130412,3449,1.955627
20130412,3540,2.001599
20130412,3624,2.043531
20130415,7,0.177778
20130415,14,0.185862
20130415,30,0.202457
20130415,65,0.249015
20130415,93,0.264083
20130415,128,0.275032
20130415,156,0.282074
20130415,184,0.287744
20130415,247,0.300959
20130415,338,0.311337
20130415,429,0.321611
20130415,520,0.33272
20130415,611,0.345047
20130415,702,0.360085
20130415,793,0.378644
20130415,884,0.401198
20130415,975,0.427574
20130415,1066,0.45895
20130415,1157,0.495337
20130415,1255,0.539669
20130415,1346,0.585315
20130415,1430,0.631802
20130415,1528,0.689918
20130415,1619,0.747244
20130415,1710,0.807601
20130415,1801,0.871034
20130415,1892,0.935398
20130415,1983,1.000795
20130415,2074,1.066643
20130415,2165,1.132884
20130415,2256,1.198249
20130415,2347,1.26284
20130415,2438,1.326366
20130415,2529,1.388942
20130415,2620,1.449616
20130415,2711,1.508412
20130415,2802,1.565675
20130415,2893,1.62155
20130415,2984,1.675397
20130415,3075,1.727396
20130415,3166,1.778139
20130415,3257,1.827872
20130415,3348,1.875993
20130415,3446,1.926081
20130415,3537,1.971302
20130415,3621,2.012573
20130416,7,0.176535
20130416,14,0.185862
20130416,29,0.2019
20130416,64,0.24949
20130416,92,0.264577
20130416,127,0.275476
20130416,155,0.282483
20130416,183,0.288122
20130416,246,0.299997
20130416,337,0.310666
20130416,428,0.321107
20130416,519,0.332325
20130416,610,0.345486
20130416,701,0.361803
20130416,792,0.381351
20130416,883,0.404696
20130416,974,0.43219
20130416,1065,0.464498
20130416,1156,0.501674
20130416,1254,0.547127
20130416,1345,0.594011
20130416,1429,0.641505
20130416,1527,0.700656
20130416,1618,0.759117
20130416,1709,0.820489
20130416,1800,0.884835
20130416,1891,0.950025
20130416,1982,1.01594
20130416,2073,1.082261
20130416,2164,1.148935
20130416,2255,1.214495
20130416,2346,1.279264
20130416,2437,1.342954
20130416,2528,1.405682
20130416,2619,1.466497
20130416,2710,1.525423
20130416,2801,1.582644
20130416,2892,1.638479
20130416,2983,1.692288
20130416,3074,1.74425
20130416,3165,1.794957
20130416,3256,1.844657
20130416,3347,1.892746
20130416,3445,1.942801
20130416,3536,1.987992
20130416,3620,2.029236
20130417,7,0.177157
20130417,14,0.185552
20130417,28,0.199885
20130417,63,0.246532
20130417,91,0.261136
20130417,126,0.273078
20130417,154,0.280566
20130417,182,0.286531
20130417,245,0.298863
20130417,336,0.309871
20130417,427,0.320506
20130417,518,0.331852
20130417,609,0.345105
20130417,700,0.361494
20130417,791,0.381103
20130417,882,0.4045
20130417,973,0.431567
20130417,1064,0.463525
20130417,1155,0.500411
20130417,1253,0.545208
20130417,1344,0.591231
20130417,1428,0.63803
20130417,1526,0.696146
20130417,1617,0.753477
20130417,1708,0.813572
20130417,1799,0.876519
20130417,1890,0.940202
20130417,1981,1.004749
20130417,2072,1.069824
20130417,2163,1.135356
20130417,2254,1.199867
20130417,2345,1.263669
20130417,2436,1.326464
20130417,2527,1.388361
20130417,2618,1.448403
20130417,2709,1.506607
20130417,2800,1.563316
20130417,2891,1.618671
20130417,2982,1.672029
20130417,3073,1.723565
20130417,3164,1.773872
20130417,3255,1.823193
20130417,3346,1.870924
20130417,3444,1.920614
20130417,3535,1.965484
20130417,3619,2.006445
20130418,7,0.177157
20130418,14,0.185552
20130418,27,0.198853
20130418,62,0.246835
20130418,90,0.261507
20130418,125,0.27344
20130418,153,0.272564
20130418,181,0.2798
20130418,244,0.292611
20130418,335,0.30535
20130418,426,0.316976
20130418,517,0.328965
20130418,608,0.342672
20130418,699,0.359401
20130418,790,0.379276
20130418,881,0.402888
20130418,972,0.430134
20130418,1063,0.462245
20130418,1154,0.498865
20130418,1252,0.543423
20130418,1343,0.588916
20130418,1427,0.634992
20130418,1525,0.692368
20130418,1616,0.748811
20130418,1707,0.807845
20130418,1798,0.869584
20130418,1889,0.932178
20130418,1980,0.995505
20130418,2071,1.059246
20130418,2162,1.123346
20130418,2253,1.18654
20130418,2344,1.249128
20130418,2435,1.3108
20130418,2526,1.371654
20130418,2617,1.430725
20130418,2708,1.488024
20130418,2799,1.543886
20130418,2890,1.598448
20130418,2981,1.651059
20130418,3072,1.701893
20130418,3163,1.751538
20130418,3254,1.800234
20130418,3345,1.847374
20130418,3443,1.896462
20130418,3534,1.940802
20130418,3618,1.981298
20130419,7,0.175913
20130419,14,0.184308
20130419,26,0.197567
20130419,61,0.247073
20130419,89,0.261835
20130419,124,0.273772
20130419,152,0.280298
20130419,180,0.286371
20130419,243,0.297531
20130419,334,0.308968
20130419,425,0.319846
20130419,516,0.331352
20130419,607,0.344724
20130419,698,0.361871
20130419,789,0.382069
20130419,880,0.405943
20130419,971,0.43388
20130419,1062,0.466567
20130419,1153,0.504075
20130419,1251,0.549449
20130419,1342,0.595939
20130419,1426,0.642824
20130419,1524,0.701032
20130419,1615,0.758159
20130419,1706,0.817805
20130419,1797,0.880097
20130419,1888,0.943189
20130419,1979,1.006969
20130419,2070,1.071123
20130419,2161,1.135601
20130419,2252,1.199142
20130419,2343,1.261853
20130419,2434,1.323639
20130419,2525,1.38478
20130419,2616,1.444117
20130419,2707,1.501663
20130419,2798,1.557756
20130419,2889,1.612533
20130419,2980,1.665345
20130419,3071,1.716369
20130419,3162,1.766192
20130419,3253,1.815055
20130419,3344,1.862352
20130419,3442,1.9116
20130419,3533,1.956081
20130419,3617,1.9967
20130422,7,0.174048
20130422,14,0.184308
20130422,23,0.194281
20130422,58,0.245274
20130422,86,0.259487
20130422,121,0.269467
20130422,149,0.275981
20130422,177,0.281236
20130422,240,0.291225
20130422,331,0.301714
20130422,422,0.312049
20130422,513,0.323209
20130422,604,0.336348
20130422,695,0.352677
20130422,786,0.372258
20130422,877,0.395656
20130422,968,0.423219
20130422,1059,0.45561
20130422,1150,0.492883
20130422,1248,0.538054
20130422,1339,0.584392
20130422,1423,0.63146
20130422,1521,0.689865
20130422,1612,0.747444
20130422,1703,0.807498
20130422,1794,0.87016
20130422,1885,0.933589
20130422,1976,0.997677
20130422,2067,1.062111
20130422,2158,1.126846
20130422,2249,1.190622
20130422,2340,1.253549
20130422,2431,1.315534
20130422,2522,1.376677
20130422,2613,1.436014
20130422,2704,1.493558
20130422,2795,1.549648
20130422,2886,1.60442
20130422,2977,1.657226
20130422,3068,1.708243
20130422,3159,1.758057
20130422,3250,1.806912
20130422,3341,1.8542
20130422,3439,1.903437
20130422,3530,1.947907
20130422,3614,1.988516
20130423,7,0.174048
20130423,14,0.184308
20130423,22,0.193692
20130423,57,0.245941
20130423,85,0.260102
20130423,120,0.269985
20130423,148,0.276446
20130423,176,0.281657
20130423,239,0.291577
20130423,330,0.302
20130423,421,0.312298
20130423,512,0.324336
20130423,603,0.338091
20130423,694,0.354878
20130423,785,0.374816
20130423,876,0.398501
20130423,967,0.426301
20130423,1058,0.458893
20130423,1149,0.496338
20130423,1247,0.541671
20130423,1338,0.588141
20130423,1422,0.63532
20130423,1520,0.69384
20130423,1611,0.751515
20130423,1702,0.811657
20130423,1793,0.874399
20130423,1884,0.937901
20130423,1975,1.002054
20130423,2066,1.066548
20130423,2157,1.131339
20130423,2248,1.195165
20130423,2339,1.258139
20130423,2430,1.320165
20130423,2521,1.381347
20130423,2612,1.44072
20130423,2703,1.498296
20130423,2794,1.554415
20130423,2885,1.609214
20130423,2976,1.662046
20130423,3067,1.713085
20130423,3158,1.762921
20130423,3249,1.811795
20130423,3340,1.859101
20130423,3438,1.908356
20130423,3529,1.95284
20130423,3613,1.993463
20130424,7,0.172184
20130424,14,0.182443
20130424,21,0.190505
20130424,56,0.245679
20130424,84,0.258405
20130424,119,0.267381
20130424,147,0.274381
20130424,175,0.279952
20130424,238,0.290365
20130424,329,0.301155
20130424,420,0.31166
20130424,511,0.322934
20130424,602,0.336158
20130424,693,0.352559
20130424,784,0.371617
20130424,875,0.394608
20130424,966,0.42185
20130424,1057,0.453986
20130424,1148,0.49065
20130424,1246,0.535274
20130424,1337,0.581182
20130424,1421,0.627909
20130424,1519,0.685969
20130424,1610,0.743269
20130424,1701,0.803077
20130424,1792,0.865522
20130424,1883,0.928755
20130424,1974,0.992897
20130424,2065,1.057604
20130424,2156,1.122803
20130424,2247,1.187003
20130424,2338,1.250517
20130424,2429,1.313232
20130424,2520,1.375051
20130424,2611,1.435192
20130424,2702,1.493653
20130424,2793,1.550599
20130424,2884,1.606172
20130424,2975,1.65973
20130424,3066,1.711451
20130424,3157,1.761929
20130424,3248,1.811409
20130424,3339,1.859287
20130424,3437,1.909124
20130424,3528,1.95412
20130424,3612,1.995192
20130425,7,0.171562
20130425,14,0.181822
20130425,20,0.189029
20130425,55,0.246146
20130425,83,0.258868
20130425,118,0.269284
20130425,146,0.276939
20130425,174,0.281316
20130425,237,0.29141
20130425,328,0.300539
20130425,419,0.310102
20130425,510,0.321675
20130425,601,0.335112
20130425,692,0.351674
20130425,783,0.371447
20130425,874,0.395009
20130425,965,0.422242
20130425,1056,0.454374
20130425,1147,0.49104
20130425,1245,0.535668
20130425,1336,0.581584
20130425,1420,0.628021
20130425,1518,0.685786
20130425,1609,0.742846
20130425,1700,0.802442
20130425,1791,0.864698
20130425,1882,0.92776
20130425,1973,0.991749
20130425,2064,1.056316
20130425,2155,1.121386
20130425,2246,1.185468
20130425,2337,1.248677
20130425,2428,1.31111
20130425,2519,1.372849
20130425,2610,1.432914
20130425,2701,1.491304
20130425,2792,1.548183
20130425,2883,1.603852
20130425,2974,1.657498
20130425,3065,1.709303
20130425,3156,1.759859
20130425,3247,1.809412
20130425,3338,1.857359
20130425,3436,1.907265
20130425,3527,1.952322
20130425,3611,1.993447
20130426,7,0.171562
20130426,14,0.181822
20130426,19,0.187839
20130426,54,0.246785
20130426,82,0.259443
20130426,117,0.269777
20130426,145,0.276412
20130426,173,0.280898
20130426,236,0.291147
20130426,327,0.300377
20130426,418,0.309998
20130426,509,0.320707
20130426,600,0.333545
20130426,691,0.349669
20130426,782,0.368523
20130426,873,0.390834
20130426,964,0.416577
20130426,1055,0.447047
20130426,1146,0.481916
20130426,1244,0.524512
20130426,1335,0.568466
20130426,1419,0.61332
20130426,1517,0.669136
20130426,1608,0.724317
20130426,1699,0.782238
20130426,1790,0.842735
20130426,1881,0.90421
20130426,1972,0.966759
20130426,2063,1.030014
20130426,2154,1.093885
20130426,2245,1.156866
20130426,2336,1.219255
20130426,2427,1.280929
20130426,2518,1.341783
20130426,2609,1.401024
20130426,2700,1.458646
20130426,2791,1.514807
20130426,2882,1.569644
20130426,2973,1.622509
20130426,3064,1.673577
20130426,3155,1.72344
20130426,3246,1.772339
20130426,3337,1.819667
20130426,3435,1.868944
20130426,3526,1.913447
20130426,3610,1.954084
20130429,7,0.170319
20130429,14,0.181822
20130429,16,0.184267
20130429,51,0.247391
20130429,79,0.25852
20130429,114,0.266296
20130429,142,0.270759
20130429,170,0.274586
20130429,233,0.282564
20130429,324,0.291444
20130429,415,0.300873
20130429,506,0.311466
20130429,597,0.324232
20130429,688,0.340321
20130429,779,0.359156
20130429,870,0.381466
20130429,961,0.407218
20130429,1052,0.437708
20130429,1143,0.472607
20130429,1241,0.515242
20130429,1332,0.559238
20130429,1416,0.604135
20130429,1514,0.660003
20130429,1605,0.715232
20130429,1696,0.773201
20130429,1787,0.834003
20130429,1878,0.895755
20130429,1969,0.958557
20130429,2060,1.022045
20130429,2151,1.086129
20130429,2242,1.149304
20130429,2333,1.211871
20130429,2424,1.273521
20130429,2515,1.334352
20130429,2606,1.393569
20130429,2697,1.451167
